"sensor","value","time","id"
"TCB",6.80,"2020-10-12 09:34:22",1008037
"HUMB",100.00,"2020-10-12 09:49:23",1008053
"TCB",7.50,"2020-10-12 09:49:23",1008055
"HUMB",100.00,"2020-10-12 09:04:22",1007999
"TCB",6.20,"2020-10-12 09:04:22",1008001
"HUMB",100.00,"2020-10-12 10:04:22",1008062
"HUMB",100.00,"2020-10-12 09:19:22",1008017
"TCB",6.50,"2020-10-12 09:19:22",1008019
"TCB",7.40,"2020-10-12 10:04:22",1008064
"HUMB",100.00,"2020-10-12 10:19:23",1008080
"TCB",7.10,"2020-10-12 10:19:23",1008082
"HUMB",100.00,"2020-10-12 10:34:23",1008098
"TCB",7.30,"2020-10-12 10:34:23",1008100
"HUMB",100.00,"2020-10-12 10:49:23",1008107
"TCB",7.60,"2020-10-12 10:49:23",1008109
"HUMB",100.00,"2020-10-13 09:19:23",1009601
"TCB",6.30,"2020-10-13 09:19:23",1009603
"HUMB",100.00,"2020-10-13 09:34:22",1009619
"TCB",6.30,"2020-10-13 09:34:22",1009621
"HUMB",100.00,"2020-10-13 09:49:23",1009637
"HUMB",100.00,"2020-10-13 10:04:23",1009655
"TCB",6.30,"2020-10-13 10:04:23",1009657
"TCB",6.30,"2020-10-13 09:49:23",1009639
"HUMB",100.00,"2020-10-14 09:04:23",1011167
"HUMB",100.00,"2020-10-13 10:19:23",1009673
"TCB",6.40,"2020-10-13 10:19:23",1009675
"HUMB",100.00,"2020-10-13 10:34:23",1009691
"TCB",6.30,"2020-10-13 10:34:23",1009693
"HUMB",100.00,"2020-10-13 10:49:22",1009709
"TCB",6.20,"2020-10-13 10:49:22",1009711
"TCB",7.50,"2020-10-14 09:04:23",1011169
"HUMB",100.00,"2020-10-14 09:19:22",1011176
"TCB",7.40,"2020-10-14 09:19:22",1011178
"TCB",7.70,"2020-10-14 10:49:22",1011268
"HUMB",100.00,"2020-10-14 09:34:22",1011194
"TCB",7.70,"2020-10-14 09:34:22",1011196
"HUMB",100.00,"2020-10-14 10:04:23",1011221
"TCB",7.90,"2020-10-14 10:04:23",1011223
"HUMB",100.00,"2020-10-14 10:34:23",1011248
"TCB",7.80,"2020-10-14 10:34:23",1011250
"HUMB",100.00,"2020-10-14 10:49:22",1011266
"HUMB",100.00,"2020-10-15 09:04:23",1012724
"HUMB",100.00,"2020-10-15 09:19:22",1012742
"TCB",8.70,"2020-10-15 09:19:22",1012744
"HUMB",100.00,"2020-10-15 09:34:23",1012760
"TCB",9.10,"2020-10-15 09:34:23",1012762
"HUMB",100.00,"2020-10-15 09:49:22",1012778
"TCB",10.20,"2020-10-15 09:49:22",1012780
"HUMB",100.00,"2020-10-15 10:04:23",1012787
"TCB",9.70,"2020-10-15 10:04:23",1012789
"HUMB",100.00,"2020-10-15 10:19:22",1012805
"TCB",10.50,"2020-10-15 10:19:22",1012807
"HUMB",100.00,"2020-10-15 10:34:23",1012823
"TCB",10.20,"2020-10-15 10:34:23",1012825
"HUMB",100.00,"2020-10-15 10:49:22",1012841
"TCB",10.50,"2020-10-15 10:49:22",1012843
"TCB",8.70,"2020-10-15 09:04:23",1012726
"HUMB",100.00,"2020-10-16 09:04:23",1014254
"TCB",6.60,"2020-10-16 09:04:23",1014256
"HUMB",100.00,"2020-10-16 09:19:22",1014272
"TCB",6.70,"2020-10-16 09:19:22",1014274
"HUMB",100.00,"2020-10-16 09:34:23",1014290
"TCB",6.60,"2020-10-16 09:34:23",1014292
"HUMB",100.00,"2020-10-16 09:49:23",1014308
"TCB",6.30,"2020-10-16 09:49:23",1014310
"HUMB",100.00,"2020-10-16 10:34:23",1014362
"TCB",6.60,"2020-10-16 10:34:23",1014364
"HUMB",100.00,"2020-10-16 10:04:22",1014326
"HUMB",100.00,"2020-10-16 10:49:23",1014380
"TCB",6.50,"2020-10-16 10:49:23",1014382
"TCB",6.60,"2020-10-16 10:04:22",1014328
"HUMB",100.00,"2020-10-16 10:19:22",1014344
"TCB",6.50,"2020-10-16 10:19:22",1014346
"HUMB",78.00,"2020-10-17 10:19:23",1015757
"HUMB",87.00,"2020-10-17 09:04:23",1015694
"TCB",8.70,"2020-10-17 09:04:23",1015696
"HUMB",88.00,"2020-10-17 09:19:23",1015712
"TCB",8.60,"2020-10-17 09:19:23",1015714
"TCB",10.50,"2020-10-17 10:19:23",1015759
"HUMB",86.00,"2020-10-17 09:49:23",1015730
"TCB",9.30,"2020-10-17 09:49:23",1015732
"HUMB",82.00,"2020-10-17 10:34:22",1015775
"TCB",9.10,"2020-10-17 10:34:22",1015777
"HUMB",84.00,"2020-10-17 10:49:22",1015793
"TCB",9.10,"2020-10-17 10:49:22",1015795
"HUMB",84.00,"2020-10-18 10:04:23",1017233
"TCB",10.50,"2020-10-18 10:04:23",1017235
"HUMB",81.00,"2020-10-18 10:19:23",1017251
"HUMB",100.00,"2020-10-18 09:19:23",1017188
"TCB",9.30,"2020-10-18 09:19:23",1017190
"TCB",10.70,"2020-10-18 10:19:23",1017253
"HUMB",100.00,"2020-10-18 09:34:23",1017197
"TCB",9.60,"2020-10-18 09:34:23",1017199
"HUMB",76.00,"2020-10-18 10:34:22",1017269
"HUMB",90.00,"2020-10-18 09:49:23",1017215
"TCB",10.80,"2020-10-18 09:49:23",1017217
"TCB",11.50,"2020-10-18 10:34:22",1017271
"HUMB",80.00,"2020-10-18 10:49:22",1017287
"TCB",11.20,"2020-10-18 10:49:22",1017289
"HUMB",87.00,"2020-10-19 09:04:22",1018736
"TCB",8.80,"2020-10-19 09:04:22",1018738
"HUMB",86.00,"2020-10-19 09:19:23",1018754
"TCB",9.20,"2020-10-19 09:19:23",1018756
"HUMB",85.00,"2020-10-19 09:34:22",1018772
"TCB",9.30,"2020-10-19 09:34:22",1018774
"HUMB",85.00,"2020-10-19 09:49:23",1018790
"TCB",9.40,"2020-10-19 09:49:23",1018792
"HUMB",82.00,"2020-10-19 10:04:22",1018808
"TCB",9.90,"2020-10-19 10:04:22",1018810
"HUMB",81.00,"2020-10-19 10:19:23",1018817
"TCB",10.10,"2020-10-19 10:19:23",1018819
"HUMB",81.00,"2020-10-19 10:49:22",1018844
"TCB",10.30,"2020-10-19 10:49:22",1018846
"HUMB",70.00,"2020-10-20 09:04:22",1020284
"TCB",12.20,"2020-10-20 09:04:22",1020286
"HUMB",65.00,"2020-10-20 09:19:23",1020302
"TCB",12.90,"2020-10-20 09:19:23",1020304
"HUMB",61.00,"2020-10-20 09:34:22",1020320
"TCB",13.70,"2020-10-20 09:34:22",1020322
"HUMB",58.00,"2020-10-20 10:04:22",1020356
"TCB",14.60,"2020-10-20 10:04:22",1020358
"HUMB",63.00,"2020-10-20 09:49:23",1020338
"HUMB",59.00,"2020-10-20 10:19:23",1020374
"TCB",14.60,"2020-10-20 10:19:23",1020376
"HUMB",56.00,"2020-10-20 10:34:23",1020392
"TCB",15.50,"2020-10-20 10:34:23",1020394
"HUMB",56.00,"2020-10-20 10:49:22",1020401
"TCB",15.10,"2020-10-20 10:49:22",1020403
"HUMB",71.00,"2020-10-21 09:19:22",1021850
"TCB",13.20,"2020-10-21 09:19:22",1021852
"HUMB",72.00,"2020-10-21 09:34:22",1021859
"TCB",12.90,"2020-10-21 09:34:22",1021861
"HUMB",74.00,"2020-10-21 09:49:22",1021877
"TCB",12.80,"2020-10-21 09:49:22",1021879
"HUMB",69.00,"2020-10-21 10:04:22",1021895
"TCB",13.30,"2020-10-21 10:04:22",1021897
"HUMB",67.00,"2020-10-21 10:19:22",1021913
"TCB",14.10,"2020-10-21 10:19:22",1021915
"HUMB",65.00,"2020-10-21 10:34:22",1021931
"TCB",14.50,"2020-10-21 10:34:22",1021933
"HUMB",67.00,"2020-10-21 10:49:22",1021949
"TCB",14.10,"2020-10-21 10:49:22",1021951
"HUMB",69.00,"2020-10-22 09:04:22",1023416
"TCB",15.20,"2020-10-22 09:04:22",1023418
"HUMB",69.00,"2020-10-22 09:19:22",1023434
"TCB",15.50,"2020-10-22 09:19:22",1023436
"HUMB",66.00,"2020-10-22 09:49:22",1023461
"TCB",15.90,"2020-10-22 09:49:22",1023463
"HUMB",63.00,"2020-10-22 10:04:22",1023479
"TCB",16.80,"2020-10-22 10:04:22",1023481
"HUMB",60.00,"2020-10-22 10:19:22",1023497
"TCB",17.40,"2020-10-22 10:19:22",1023499
"HUMB",60.00,"2020-10-22 10:34:23",1023515
"TCB",17.70,"2020-10-22 10:34:23",1023517
"HUMB",58.00,"2020-10-22 10:49:22",1023533
"TCB",18.20,"2020-10-22 10:49:22",1023535
"HUMB",100.00,"2020-10-23 09:04:22",1024937
"TCB",9.70,"2020-10-23 09:04:22",1024939
"HUMB",93.00,"2020-10-23 09:19:22",1024946
"TCB",11.30,"2020-10-23 09:19:22",1024948
"HUMB",91.00,"2020-10-23 09:34:23",1024964
"TCB",11.40,"2020-10-23 09:34:23",1024966
"HUMB",90.00,"2020-10-23 09:49:23",1024982
"TCB",11.20,"2020-10-23 09:49:23",1024984
"HUMB",87.00,"2020-10-23 10:04:22",1025000
"TCB",12.70,"2020-10-23 10:04:22",1025002
"HUMB",86.00,"2020-10-23 10:19:23",1025018
"TCB",12.60,"2020-10-23 10:19:23",1025020
"HUMB",84.00,"2020-10-23 10:34:23",1025036
"TCB",12.60,"2020-10-23 10:34:23",1025038
"HUMB",100.00,"2020-10-24 09:04:23",1026476
"TCB",10.10,"2020-10-24 09:04:23",1026478
"HUMB",100.00,"2020-10-24 09:19:22",1026485
"TCB",10.60,"2020-10-24 09:19:22",1026487
"HUMB",100.00,"2020-10-24 09:34:22",1026503
"TCB",10.70,"2020-10-24 09:34:22",1026505
"HUMB",100.00,"2020-10-24 09:49:23",1026521
"TCB",11.10,"2020-10-24 09:49:23",1026523
"HUMB",100.00,"2020-10-24 10:04:23",1026539
"TCB",11.50,"2020-10-24 10:04:23",1026541
"HUMB",100.00,"2020-10-24 10:19:23",1026557
"TCB",11.30,"2020-10-24 10:19:23",1026559
"HUMB",100.00,"2020-10-24 10:34:23",1026575
"TCB",12.40,"2020-10-24 10:34:23",1026577
"HUMB",100.00,"2020-10-24 10:49:23",1026593
"TCB",11.70,"2020-10-24 10:49:23",1026595
"HUMB",100.00,"2020-10-25 09:04:23",1028024
"TCB",10.20,"2020-10-25 09:04:23",1028026
"HUMB",98.00,"2020-10-25 09:19:22",1028042
"TCB",10.60,"2020-10-25 09:19:22",1028044
"HUMB",97.00,"2020-10-25 09:34:22",1028060
"TCB",10.60,"2020-10-25 09:34:22",1028062
"HUMB",96.00,"2020-10-25 10:04:23",1028078
"TCB",11.10,"2020-10-25 10:04:23",1028080
"HUMB",97.00,"2020-10-25 10:19:23",1028096
"TCB",10.70,"2020-10-25 10:19:23",1028098
"HUMB",94.00,"2020-10-25 10:34:23",1028114
"TCB",11.30,"2020-10-25 10:34:23",1028116
"HUMB",94.00,"2020-10-25 10:49:22",1028132
"TCB",11.40,"2020-10-25 10:49:22",1028134
"HUMB",87.00,"2020-10-26 09:04:22",1029554
"TCB",13.60,"2020-10-26 09:04:22",1029556
"HUMB",83.00,"2020-10-26 09:19:23",1029572
"TCB",14.60,"2020-10-26 09:19:23",1029574
"HUMB",82.00,"2020-10-26 09:34:23",1029590
"TCB",14.60,"2020-10-26 09:34:23",1029592
"HUMB",81.00,"2020-10-26 09:49:22",1029608
"TCB",14.50,"2020-10-26 09:49:22",1029610
"HUMB",82.00,"2020-10-26 10:04:23",1029626
"TCB",14.40,"2020-10-26 10:04:23",1029628
"HUMB",82.00,"2020-10-26 10:19:23",1029644
"TCB",14.50,"2020-10-26 10:19:23",1029646
"HUMB",82.00,"2020-10-26 10:34:22",1029662
"TCB",14.30,"2020-10-26 10:34:22",1029664
"HUMB",93.00,"2020-10-27 09:04:22",1031138
"TCB",11.40,"2020-10-27 09:04:22",1031140
"HUMB",92.00,"2020-10-27 09:19:23",1031156
"TCB",11.50,"2020-10-27 09:19:23",1031158
"HUMB",91.00,"2020-10-27 09:34:22",1031174
"TCB",11.50,"2020-10-27 09:34:22",1031176
"HUMB",92.00,"2020-10-27 09:49:23",1031192
"TCB",11.40,"2020-10-27 09:49:23",1031194
"HUMB",92.00,"2020-10-27 10:04:23",1031210
"TCB",11.20,"2020-10-27 10:04:23",1031212
"HUMB",92.00,"2020-10-27 10:19:23",1031228
"TCB",10.90,"2020-10-27 10:19:23",1031230
"HUMB",92.00,"2020-10-27 10:34:23",1031246
"TCB",10.80,"2020-10-27 10:34:23",1031248
"HUMB",92.00,"2020-10-27 10:49:23",1031264
"TCB",10.90,"2020-10-27 10:49:23",1031266
"HUMB",93.00,"2020-10-28 09:04:22",1032740
"TCB",11.10,"2020-10-28 09:04:22",1032742
"HUMB",91.00,"2020-10-28 09:19:22",1032749
"TCB",11.50,"2020-10-28 09:19:22",1032751
"HUMB",87.00,"2020-10-28 09:34:22",1032767
"TCB",12.50,"2020-10-28 09:34:22",1032769
"HUMB",86.00,"2020-10-28 09:49:22",1032785
"TCB",12.60,"2020-10-28 09:49:22",1032787
"HUMB",83.00,"2020-10-28 10:19:22",1032812
"TCB",13.50,"2020-10-28 10:19:22",1032814
"HUMB",78.00,"2020-10-28 10:34:22",1032830
"TCB",13.40,"2020-10-28 10:34:22",1032832
"HUMB",76.00,"2020-10-28 10:49:22",1032848
"TCB",14.40,"2020-10-28 10:49:22",1032850
"HUMB",100.00,"2020-10-29 09:49:23",1034324
"TCB",9.10,"2020-10-29 09:49:23",1034326
"HUMB",100.00,"2020-10-29 10:04:23",1034342
"TCB",9.10,"2020-10-29 10:04:23",1034344
"HUMB",100.00,"2020-10-29 10:19:22",1034360
"TCB",9.20,"2020-10-29 10:19:22",1034362
"HUMB",100.00,"2020-10-29 10:34:23",1034378
"TCB",9.50,"2020-10-29 10:34:23",1034380
"HUMB",100.00,"2020-10-29 10:49:23",1034396
"TCB",9.70,"2020-10-29 10:49:23",1034398
"HUMB",100.00,"2020-10-30 09:04:22",1035800
"TCB",6.90,"2020-10-30 09:04:22",1035802
"HUMB",100.00,"2020-10-30 09:19:23",1035818
"TCB",6.90,"2020-10-30 09:19:23",1035820
"HUMB",100.00,"2020-10-30 09:34:22",1035836
"TCB",7.20,"2020-10-30 09:34:22",1035838
"HUMB",100.00,"2020-10-30 09:49:22",1035845
"TCB",7.40,"2020-10-30 09:49:22",1035847
"HUMB",100.00,"2020-10-30 10:04:23",1035863
"TCB",7.60,"2020-10-30 10:04:23",1035865
"HUMB",100.00,"2020-10-30 10:19:22",1035881
"TCB",7.80,"2020-10-30 10:19:22",1035883
"HUMB",100.00,"2020-10-30 10:34:23",1035899
"TCB",7.60,"2020-10-30 10:34:23",1035901
"HUMB",100.00,"2020-10-30 10:49:22",1035917
"TCB",7.80,"2020-10-30 10:49:22",1035919
"HUMB",100.00,"2020-10-31 09:04:23",1037366
"TCB",12.20,"2020-10-31 09:04:23",1037368
"HUMB",100.00,"2020-10-31 09:19:23",1037384
"TCB",12.50,"2020-10-31 09:19:23",1037386
"HUMB",100.00,"2020-10-31 09:34:22",1037402
"TCB",12.30,"2020-10-31 09:34:22",1037404
"HUMB",100.00,"2020-10-31 09:49:22",1037420
"TCB",12.60,"2020-10-31 09:49:22",1037422
"HUMB",100.00,"2020-10-31 10:04:23",1037438
"TCB",12.40,"2020-10-31 10:04:23",1037440
"HUMB",100.00,"2020-10-31 10:19:23",1037456
"TCB",12.60,"2020-10-31 10:19:23",1037458
"HUMB",100.00,"2020-10-31 10:34:23",1037474
"TCB",12.40,"2020-10-31 10:34:23",1037476
"HUMB",100.00,"2020-10-31 10:49:23",1037492
"TCB",12.70,"2020-10-31 10:49:23",1037494
"HUMB",93.00,"2020-11-01 09:19:23",1038905
"TCB",10.10,"2020-11-01 09:19:23",1038907
"HUMB",95.00,"2020-11-01 09:34:22",1038923
"TCB",9.90,"2020-11-01 09:34:22",1038925
"HUMB",94.00,"2020-11-01 09:49:23",1038941
"TCB",10.10,"2020-11-01 09:49:23",1038943
"HUMB",96.00,"2020-11-01 10:19:23",1038968
"TCB",10.20,"2020-11-01 10:19:23",1038970
"HUMB",95.00,"2020-11-01 10:34:23",1038986
"TCB",10.20,"2020-11-01 10:34:23",1038988
"HUMB",100.00,"2020-11-02 09:04:23",1040372
"TCB",12.80,"2020-11-02 09:04:23",1040374
"HUMB",100.00,"2020-11-02 09:19:22",1040390
"TCB",12.60,"2020-11-02 09:19:22",1040392
"HUMB",100.00,"2020-11-02 09:34:23",1040408
"TCB",12.80,"2020-11-02 09:34:23",1040410
"HUMB",100.00,"2020-11-02 09:49:23",1040426
"TCB",13.10,"2020-11-02 09:49:23",1040428
"HUMB",100.00,"2020-11-02 10:19:22",1040453
"TCB",13.10,"2020-11-02 10:19:22",1040455
"HUMB",100.00,"2020-11-02 10:34:23",1040471
"TCB",13.10,"2020-11-02 10:34:23",1040473
"HUMB",100.00,"2020-11-02 10:49:23",1040489
"TCB",13.20,"2020-11-02 10:49:23",1040491
"HUMB",100.00,"2020-11-03 09:04:23",1041920
"TCB",13.40,"2020-11-03 09:04:23",1041922
"HUMB",100.00,"2020-11-03 09:19:23",1041938
"TCB",13.30,"2020-11-03 09:19:23",1041940
"HUMB",100.00,"2020-11-03 09:34:22",1041956
"TCB",13.90,"2020-11-03 09:34:22",1041958
"HUMB",100.00,"2020-11-03 10:19:22",1041974
"TCB",13.90,"2020-11-03 10:19:22",1041976
"HUMB",100.00,"2020-11-03 10:34:22",1041992
"TCB",14.20,"2020-11-03 10:34:22",1041994
"HUMB",100.00,"2020-11-04 09:04:22",1043387
"TCB",9.80,"2020-11-04 09:04:22",1043389
"HUMB",100.00,"2020-11-04 09:19:23",1043405
"TCB",10.20,"2020-11-04 09:19:23",1043407
"HUMB",100.00,"2020-11-04 09:34:23",1043423
"TCB",10.30,"2020-11-04 09:34:23",1043425
"HUMB",100.00,"2020-11-04 09:49:22",1043441
"TCB",10.50,"2020-11-04 09:49:22",1043443
"HUMB",100.00,"2020-11-04 10:04:23",1043459
"TCB",10.70,"2020-11-04 10:04:23",1043461
"HUMB",100.00,"2020-11-04 10:34:23",1043486
"TCB",10.70,"2020-11-04 10:34:23",1043488
"HUMB",89.00,"2020-11-05 09:04:22",1044926
"TCB",7.70,"2020-11-05 09:04:22",1044928
"HUMB",90.00,"2020-11-05 09:19:23",1044935
"TCB",7.70,"2020-11-05 09:19:23",1044937
"HUMB",84.00,"2020-11-05 09:34:23",1044953
"TCB",9.30,"2020-11-05 09:34:23",1044955
"HUMB",78.00,"2020-11-05 09:49:22",1044971
"TCB",10.10,"2020-11-05 09:49:22",1044973
"HUMB",66.00,"2020-11-05 10:04:23",1044989
"TCB",12.50,"2020-11-05 10:04:23",1044991
"HUMB",72.00,"2020-11-05 10:34:22",1045016
"TCB",11.60,"2020-11-05 10:34:22",1045018
"HUMB",100.00,"2020-11-06 09:19:23",1046528
"TCB",3.40,"2020-11-06 09:19:23",1046530
"HUMB",100.00,"2020-11-06 09:34:22",1046546
"TCB",3.70,"2020-11-06 09:34:22",1046548
"HUMB",100.00,"2020-11-06 10:04:22",1046564
"TCB",4.60,"2020-11-06 10:04:22",1046566
"HUMB",100.00,"2020-11-06 10:19:23",1046582
"TCB",4.60,"2020-11-06 10:19:23",1046584
"HUMB",100.00,"2020-11-06 10:34:23",1046600
"TCB",4.50,"2020-11-06 10:34:23",1046602
"HUMB",100.00,"2020-11-06 10:49:23",1046609
"TCB",4.60,"2020-11-06 10:49:23",1046611
"HUMB",100.00,"2020-11-07 09:04:23",1047995
"TCB",7.10,"2020-11-07 09:04:23",1047997
"HUMB",91.00,"2020-11-07 09:19:23",1048013
"TCB",7.90,"2020-11-07 09:19:23",1048015
"HUMB",88.00,"2020-11-07 09:34:22",1048031
"TCB",8.50,"2020-11-07 09:34:22",1048033
"HUMB",87.00,"2020-11-07 09:49:23",1048049
"TCB",8.70,"2020-11-07 09:49:23",1048051
"HUMB",73.00,"2020-11-07 10:04:22",1048067
"TCB",11.90,"2020-11-07 10:04:22",1048069
"HUMB",78.00,"2020-11-07 10:19:22",1048085
"TCB",10.30,"2020-11-07 10:19:22",1048087
"HUMB",79.00,"2020-11-07 10:34:23",1048103
"TCB",10.30,"2020-11-07 10:34:23",1048105
"HUMB",78.00,"2020-11-07 10:49:23",1048121
"TCB",10.30,"2020-11-07 10:49:23",1048123
"HUMB",100.00,"2020-11-08 09:04:22",1049570
"TCB",8.10,"2020-11-08 09:04:22",1049572
"HUMB",89.00,"2020-11-08 09:19:22",1049597
"TCB",9.60,"2020-11-08 09:19:22",1049599
"HUMB",85.00,"2020-11-08 09:34:23",1049615
"TCB",9.80,"2020-11-08 09:34:23",1049617
"HUMB",77.00,"2020-11-08 09:49:22",1049633
"TCB",11.10,"2020-11-08 09:49:22",1049635
"HUMB",67.00,"2020-11-08 10:04:23",1049651
"TCB",12.80,"2020-11-08 10:04:23",1049653
"HUMB",73.00,"2020-11-08 10:19:22",1049669
"TCB",11.60,"2020-11-08 10:19:22",1049671
"HUMB",74.00,"2020-11-08 10:34:23",1049687
"TCB",11.90,"2020-11-08 10:34:23",1049689
"HUMB",72.00,"2020-11-08 10:49:22",1049705
"TCB",11.80,"2020-11-08 10:49:22",1049707
"TCB",13.90,"2020-10-20 09:49:23",1020340
"TCB",5.70,"2020-11-09 09:19:22",1051192
"HUMB",100.00,"2020-11-09 09:04:23",1051172
"TCB",5.80,"2020-11-09 09:04:23",1051174
"HUMB",100.00,"2020-11-09 09:19:22",1051190
"HUMB",100.00,"2020-11-09 09:34:22",1051208
"TCB",5.60,"2020-11-09 09:34:22",1051210
"HUMB",100.00,"2020-11-09 09:49:22",1051226
"TCB",5.50,"2020-11-09 09:49:22",1051228
"HUMB",100.00,"2020-11-09 10:04:22",1051244
"TCB",5.70,"2020-11-09 10:04:22",1051246
"HUMB",100.00,"2020-11-09 10:19:22",1051262
"TCB",6.10,"2020-11-09 10:19:22",1051264
"HUMB",98.00,"2020-11-09 10:49:22",1051280
"TCB",6.30,"2020-11-09 10:49:22",1051282
"HUMB",100.00,"2020-11-10 09:19:23",1052774
"HUMB",100.00,"2020-11-10 10:04:22",1052828
"TCB",4.30,"2020-11-10 10:04:22",1052830
"HUMB",100.00,"2020-11-10 10:19:22",1052846
"TCB",4.10,"2020-11-10 10:19:22",1052848
"HUMB",100.00,"2020-11-10 10:34:22",1052864
"TCB",4.30,"2020-11-10 10:34:22",1052866
"HUMB",100.00,"2020-11-10 10:49:22",1052882
"TCB",4.30,"2020-11-10 10:49:22",1052884
"TCB",4.10,"2020-11-10 09:19:23",1052776
"HUMB",100.00,"2020-11-10 09:34:22",1052792
"TCB",4.10,"2020-11-10 09:34:22",1052794
"HUMB",100.00,"2020-11-10 09:49:22",1052810
"TCB",4.20,"2020-11-10 09:49:22",1052812
"HUMB",100.00,"2020-11-11 09:04:23",1054313
"TCB",6.50,"2020-11-11 09:04:23",1054315
"HUMB",100.00,"2020-11-11 09:19:22",1054331
"TCB",6.60,"2020-11-11 09:19:22",1054333
"HUMB",100.00,"2020-11-11 09:34:23",1054340
"TCB",6.60,"2020-11-11 09:34:23",1054342
"HUMB",100.00,"2020-11-11 09:49:23",1054358
"TCB",6.50,"2020-11-11 09:49:23",1054360
"HUMB",100.00,"2020-11-11 10:04:23",1054367
"TCB",6.50,"2020-11-11 10:04:23",1054369
"HUMB",100.00,"2020-11-11 10:19:22",1054385
"TCB",6.30,"2020-11-11 10:19:22",1054387
"HUMB",100.00,"2020-11-11 10:34:23",1054403
"TCB",6.40,"2020-11-11 10:34:23",1054405
"HUMB",100.00,"2020-11-11 10:49:22",1054412
"TCB",6.50,"2020-11-11 10:49:22",1054414
"HUMB",100.00,"2020-11-12 09:04:22",1055852
"HUMB",100.00,"2020-11-12 09:19:22",1055870
"TCB",6.30,"2020-11-12 09:19:22",1055872
"TCB",6.30,"2020-11-12 09:04:22",1055854
"HUMB",100.00,"2020-11-12 09:34:23",1055888
"TCB",6.30,"2020-11-12 09:34:23",1055890
"TCB",7.90,"2020-11-13 10:19:22",1057366
"HUMB",100.00,"2020-11-12 09:49:22",1055906
"TCB",6.40,"2020-11-12 09:49:22",1055908
"HUMB",100.00,"2020-11-12 10:04:23",1055924
"TCB",6.10,"2020-11-12 10:04:23",1055926
"HUMB",100.00,"2020-11-12 10:19:23",1055942
"TCB",5.80,"2020-11-12 10:19:23",1055944
"HUMB",100.00,"2020-11-12 10:34:22",1055960
"TCB",5.20,"2020-11-12 10:34:22",1055962
"HUMB",100.00,"2020-11-12 10:49:23",1055978
"TCB",5.20,"2020-11-12 10:49:23",1055980
"HUMB",94.00,"2020-11-13 09:04:22",1057283
"TCB",7.50,"2020-11-13 09:04:22",1057285
"HUMB",90.00,"2020-11-13 09:19:23",1057301
"TCB",8.20,"2020-11-13 09:19:23",1057303
"HUMB",91.00,"2020-11-13 09:34:22",1057310
"TCB",7.90,"2020-11-13 09:34:22",1057312
"HUMB",90.00,"2020-11-13 09:49:22",1057328
"TCB",8.20,"2020-11-13 09:49:22",1057330
"HUMB",90.00,"2020-11-13 10:04:22",1057346
"TCB",8.30,"2020-11-13 10:04:22",1057348
"HUMB",92.00,"2020-11-13 10:19:22",1057364
"HUMB",92.00,"2020-11-13 10:34:22",1057382
"TCB",8.10,"2020-11-13 10:34:22",1057384
"HUMB",92.00,"2020-11-13 10:49:23",1057400
"TCB",8.10,"2020-11-13 10:49:23",1057402
"HUMB",100.00,"2020-11-14 09:04:22",1058669
"TCB",6.90,"2020-11-14 09:04:22",1058671
"HUMB",98.00,"2020-11-14 09:34:23",1058696
"HUMB",97.00,"2020-11-14 10:19:23",1058741
"TCB",7.20,"2020-11-14 10:19:23",1058743
"TCB",7.10,"2020-11-14 09:34:23",1058698
"HUMB",96.00,"2020-11-14 10:34:22",1058759
"TCB",7.40,"2020-11-14 10:34:22",1058761
"HUMB",97.00,"2020-11-14 09:49:23",1058714
"HUMB",96.00,"2020-11-14 10:49:23",1058777
"TCB",7.40,"2020-11-14 10:49:23",1058779
"TCB",7.20,"2020-11-14 09:49:23",1058716
"HUMB",94.00,"2020-11-15 10:34:22",1060361
"TCB",7.90,"2020-11-15 10:34:22",1060363
"HUMB",97.00,"2020-11-15 09:04:23",1060271
"TCB",7.20,"2020-11-15 09:04:23",1060273
"TCB",7.50,"2020-11-16 09:04:22",1061731
"HUMB",97.00,"2020-11-15 09:19:22",1060289
"TCB",7.30,"2020-11-15 09:19:22",1060291
"HUMB",96.00,"2020-11-15 09:34:23",1060307
"TCB",7.30,"2020-11-15 09:34:23",1060309
"HUMB",97.00,"2020-11-15 09:49:22",1060325
"TCB",7.50,"2020-11-15 09:49:22",1060327
"HUMB",94.00,"2020-11-15 10:04:23",1060334
"TCB",7.80,"2020-11-15 10:04:23",1060336
"HUMB",95.00,"2020-11-16 09:19:23",1061747
"HUMB",96.00,"2020-11-16 09:04:22",1061729
"TCB",7.70,"2020-11-16 09:19:23",1061749
"HUMB",96.00,"2020-11-16 09:34:22",1061765
"TCB",7.50,"2020-11-16 09:34:22",1061767
"HUMB",97.00,"2020-11-16 09:49:23",1061783
"HUMB",95.00,"2020-11-16 10:49:23",1061855
"TCB",8.10,"2020-11-16 10:49:23",1061857
"TCB",7.30,"2020-11-16 09:49:23",1061785
"HUMB",97.00,"2020-11-16 10:04:22",1061801
"TCB",7.40,"2020-11-16 10:04:22",1061803
"HUMB",97.00,"2020-11-16 10:19:23",1061819
"TCB",7.50,"2020-11-16 10:19:23",1061821
"HUMB",96.00,"2020-11-16 10:34:22",1061837
"TCB",7.70,"2020-11-16 10:34:22",1061839
"HUMB",100.00,"2020-11-17 09:04:22",1063268
"TCB",6.30,"2020-11-17 09:04:22",1063270
"HUMB",100.00,"2020-11-17 09:19:22",1063286
